CO_f1ecac;CO_FirstMin_ac;CO_HistogramAMI_even_2_5;SB_BinaryStats_mean_longstretch1;PD_PeriodicityWang_th0_01;CO_Embed2_Dist_tau_d_expfit_meandiff;IN_AutoMutualInfoStats_40_gaussian_fmmi;FC_LocalSimple_mean1_tauresrat;SP_Summaries_welch_rect_area_5_1;SB_MotifThree_quantile_hh;SP_Summaries_welch_rect_centroid;FC_LocalSimple_mean3_stderr;Label
6.367292637474826;13;0.5288047123472503;76.0;22;0.9648462373788439;8.0;0.6;0.9928573220667631;1.5127842666956866;0.18637866572811768;0.4064459664181616;1
5.37493879708432;11;0.37527853824219676;57.0;20;0.6553028024520356;7.0;0.5555555555555556;0.9743576095996304;1.598527232926335;0.226262166213147;0.4958727215477761;1
6.6750117745540845;19;0.3377378392888192;63.0;38;0.29339866238793794;10.0;0.45454545454545453;0.9779119729076061;1.5310433566196129;0.16106798272800293;0.43565437158645176;1
14.591409480973212;37;0.45049150725879183;82.0;50;0.47579422311571884;29.0;0.16129032258064516;0.9886171405614846;1.4642197472525604;0.07439806821245849;0.3187416707041101;1
12.010932323743123;33;0.4429724268489406;99.0;50;0.3906171645230533;32.0;0.010169491525423728;0.9618429458603236;1.4328665432114944;0.09433981845497315;0.4508840240186241;1
17.059188071461115;58;0.6155729540973993;77.0;107;0.37023005927043495;27.0;0.14285714285714285;0.9847877233084595;1.435713630416434;0.06059224112148682;0.3391188152049354;1
5.120397486021556;11;0.3603090500038207;56.0;21;0.7062696026034733;6.0;0.625;0.9809816114891495;1.6006942866580602;0.2653786763042334;0.49948096544815956;1
7.907929040489973;28;0.49044840109386273;53.0;103;0.6942087069064626;17.0;0.21052631578947367;0.9686252038896479;1.5395665190532841;0.12271846303085937;0.42642035943156886;1
9.668643144692002;33;0.5460748307347078;74.0;122;0.9545116838256933;19.0;0.2857142857142857;0.9864269321059772;1.4981072791978003;0.10047574160651611;0.35028132922716987;1
9.403136776413236;33;0.4267932998224666;78.0;51;0.5723781012025728;18.0;0.2;0.9680656907773055;1.5638034982855715;0.10431069357623048;0.4049183860147683;1
15.705750390513078;63;0.6036679764745021;97.0;249;1.1007802656768608;33.0;0.08823529411764706;0.9813124304261207;1.4874400317847307;0.06442719309120118;0.29387598625890954;1
8.006731834367098;22;0.4909857090036622;76.0;75;0.8175807924399122;12.0;0.46153846153846156;0.9821980662814139;1.5190199810479683;0.13959225169760253;0.3847184500357395;1
26.918395114297972;86;0.5617457604531726;148.0;316;0.6069233794408898;40.0;0.10638297872340426;0.9948619470245162;1.3666574448254125;0.0398835004850293;0.25976721267937164;1
20.742263914301898;85;0.6719474596294689;89.0;212;0.6246610694079291;40.0;0.08333333333333333;0.9885186493302174;1.3470153663872346;0.0452524332426294;0.2975612539227061;1
6.9958420826668055;35;0.3123009196426955;45.0;85;0.3192019921021615;20.0;0.13636363636363635;0.9272565746907426;1.5641055898111182;0.13038836697028808;0.5279732803526661;1
22.4926765025612;33;0.45559019747516943;84.0;44;0.4464475073920845;32.0;0.0375;0.9658425870087911;1.4941157702232033;0.046019423636572264;0.41113039249680494;1
7.190080125792671;19;0.4643184179322559;105.0;37;0.6844972222982204;11.0;0.5;0.9863535272710029;1.485360276843608;0.15569904997040285;0.3969689197386028;1
7.524921304431182;16;0.4947621831788687;84.0;24;0.8697402711209378;13.0;0.35714285714285715;0.9799045698347091;1.5210060294570986;0.1296213765763452;0.40244872923127556;1
6.123761297148723;13;0.5267047706351018;57.0;22;1.0438574840698052;8.0;0.6666666666666666;0.994449147668818;1.5109937101498976;0.19865051203120362;0.414353864963121;1
8.760564168688068;14;0.5402707033181131;104.0;22;0.6824266410352251;13.0;0.17142857142857143;0.9924106202620961;1.4668913643499326;0.07900001057611572;0.3456622304589748;1
5.623368097094544;11;0.3678692696728464;72.0;20;0.34646395760901305;9.0;0.4;0.9494534142237703;1.644838224036096;0.1856116753341748;0.52248146356284;1
10.536008798198386;30;0.6195224298341981;93.0;42;0.6161273474685609;22.0;0.20833333333333334;0.9868797925115003;1.453967245476478;0.0928058376670874;0.3511986003315349;1
13.647542701599995;46;0.6660191699824252;91.0;127;1.3995435755351942;24.0;0.32;0.9944177726288317;1.3903179223890931;0.06979612584880127;0.25401357244865846;1
13.398159269975913;47;0.5092112166096207;114.0;183;0.7934289199124992;35.0;0.1111111111111111;0.9723270871897566;1.5279498070840591;0.07133010663668701;0.3980866103442683;1
14.77482292725454;50;0.46304336848404837;137.0;169;0.5777159928653792;32.0;0.20588235294117646;0.9955254108206051;1.3686092912554453;0.06672816427302979;0.25629692577470004;1
11.396397028958532;40;0.5055391664524398;63.0;169;0.7691079305245716;30.0;0.125;0.9727830220561839;1.517800755619966;0.08283496254583007;0.3927031002134784;1
4.950836593588138;11;0.3797003490824321;57.0;21;0.33591939052909153;6.0;0.625;0.9803342670346469;1.599773245509057;0.26998061866789064;0.5101256995777337;1
7.941098316130374;21;0.4952696881182842;108.0;41;0.6743461375897265;11.0;0.46153846153846156;0.9820807165961299;1.4923033774192564;0.14189322287943115;0.3839066779583226;1
8.150922750775718;28;0.3858403308629999;67.0;34;0.757527639021682;25.0;0.15384615384615385;0.9624843492531351;1.5848479056866451;0.1035437031822876;0.4552584267591887;1
5.922939904712983;10;0.4322942634716717;71.0;17;0.7287920164545753;9.0;0.15384615384615385;0.9657567232581938;1.606455041438898;0.11581554948537354;0.49709520981068744;1
8.139148055689043;26;0.47600207231431696;58.0;93;0.25817818631281136;16.0;0.16666666666666666;0.9608211821631744;1.5565039115912906;0.12578642460663086;0.4435104370708188;1
8.460707042191537;24;0.48478400868396226;59.0;95;0.3555398178814768;15.0;0.25;0.9685525466434592;1.5487260900812694;0.12425244381874512;0.41753472715133777;1
19.032722716780942;40;0.5459999068320378;75.0;45;0.408168148270242;40.0;0.0784313725490196;0.984133485598135;1.4660742811173901;0.05445631796994385;0.3465694641897857;1
17.251442417097078;40;0.630958595281534;132.0;211;1.619013355947883;31.0;0.24242424242424243;0.9955335476327685;1.3883483474969527;0.056757289151772465;0.23310390563902691;1
16.468967801154704;13;0.5648548497300938;69.0;106;0.5175091672169098;12.0;0.14285714285714285;0.9797173343533727;1.4716811078042609;0.06212622190937256;0.40551984386129547;1
10.003460809790598;42;0.4927124008858978;68.0;104;0.8424327593729501;20.0;0.3181818181818182;0.9880409213722788;1.4739428397245264;0.0958737992428589;0.3270215916186873;1
17.368400896869616;78;0.6537360103030045;92.0;130;1.086600537570273;34.0;0.2222222222222222;0.99040658880494;1.4156394396353433;0.051388356394172365;0.26016457390497005;1
5.252041832013541;11;0.36859213202260666;57.0;20;0.2751032131263773;7.0;0.625;0.9781745801416944;1.5972669317504673;0.2492718780314331;0.4967391731344445;1
11.093348005433604;26;0.5497498252391301;71.0;211;0.6317549097272398;19.0;0.2;0.9818257697899947;1.4434175550414388;0.09664078963680175;0.3651805790961321;1
9.990625673147266;33;0.5175798541767949;52.0;63;0.3792697601730552;17.0;0.15789473684210525;0.9679346131134335;1.504602787747275;0.09970875121257325;0.4237682991780985;1
15.478985352236446;62;0.625955498835027;93.0;127;0.6651587559565107;29.0;0.26666666666666666;0.9933038175669432;1.397713972411666;0.056757289151772465;0.2508258573405128;1
6.701259341029424;13;0.5250621968688642;56.0;22;0.9405391442301216;9.0;0.5454545454545454;0.9873415594532245;1.5409346883419035;0.1672039058795459;0.406363543972478;1
10.39955708840336;58;0.5869870689133363;63.0;120;1.136911969011563;18.0;0.3;0.9913882528713902;1.4620427515587533;0.09203884727314453;0.3174047299337474;1
13.805077176343561;42;0.6426031513605559;83.0;92;0.5391861013376661;25.0;0.15384615384615385;0.9832776674104733;1.3785494054553056;0.07133010663668701;0.3342092094506628;1
18.46808588879813;104;0.6009828426285875;158.0;267;0.4722257932760549;40.0;0.08695652173913043;0.9793074041508428;1.432746625082384;0.051388356394172365;0.3279322595705936;1
14.978433525661877;37;0.6351019013611733;132.0;210;1.4910837769860779;29.0;0.25806451612903225;0.9948896021247405;1.4150590867857389;0.06059224112148682;0.2571398585599075;1
16.138763798014814;55;0.5387740714811328;96.0;265;0.7072869895163252;35.0;0.10810810810810811;0.9850242787840255;1.4445093324110878;0.0636602026972583;0.35102283407960877;1
14.86729509604421;60;0.44481798063741695;139.0;171;0.2192108395633305;34.0;0.1111111111111111;0.9780847873845144;1.4383947031096624;0.07286408742457276;0.35606130729253704;1
5.440686902760453;11;0.3378991012107965;52.0;20;0.454973599494425;9.0;0.4;0.9478215851365717;1.6384287241120612;0.1856116753341748;0.5347700201454297;1
9.776027162688129;35;0.6046865197029454;57.0;75;1.050751310612835;14.0;0.5;0.9928438886211357;1.4300692679175775;0.08820389530343017;0.30863568783059797;1
11.676387805709393;58;0.5629368223287478;75.0;119;0.8596164610419023;24.0;0.24;0.9908435033098939;1.443315811408143;0.07516505860640137;0.30743987650205756;1
7.367835528527771;14;0.5064319144412344;69.0;23;0.9961248107143776;11.0;0.46153846153846156;0.9858777242315477;1.5052486297177126;0.13038836697028808;0.3904142416179197;1
9.103583863236297;19;0.5008048801203423;89.0;45;0.6475970537477235;18.0;0.16129032258064516;0.9814415116852999;1.5344406471061425;0.10124273200045898;0.37141753607766503;1
17.216861781160404;81;0.5293908912849103;73.0;168;0.44835770595364055;36.0;0.07894736842105263;0.9539534607787438;1.4119794270595754;0.058291269939658205;0.4126122772182052;1
8.12976702777964;19;0.5075539541140982;56.0;33;0.6774417254327149;12.0;0.5714285714285714;0.979471574242357;1.526181668700663;0.14189322287943115;0.3839729508303123;1
9.656117085078757;30;0.28228766536408234;75.0;37;0.25285567197076736;26.0;0.10714285714285714;0.96588335044791;1.5434489148739732;0.09203884727314453;0.43219893959809963;1
12.245616992756114;35;0.6739696748732563;81.0;94;0.9568318608504669;22.0;0.2608695652173913;0.9901983930222195;1.4148384228119413;0.07900001057611572;0.2978844378985137;1
7.009241958381882;13;0.3941544898101407;67.0;103;0.5366580284038913;12.0;0.16;0.9601769470029217;1.5641087786559593;0.12578642460663086;0.47111530167810006;1
6.93865460797182;18;0.5275179882790564;54.0;33;0.8022964952548154;10.0;0.5454545454545454;0.9787868283940887;1.5394224366837634;0.18177672336446046;0.41979373011755083;1
15.39057308683787;77;0.6685910040215096;58.0;213;0.29757660075549497;38.0;0.10256410256410256;0.9848641131032723;1.323686067045727;0.058291269939658205;0.3270320423088111;1
5.571330839107947;11;0.33621334580050277;64.0;19;0.4571549142104424;10.0;0.11538461538461539;0.9475037536365896;1.6322982189024378;0.1702718674553174;0.5319764227035871;1
6.196236819174273;10;0.3837113356348658;66.0;17;0.67569187591708;9.0;0.15384615384615385;0.9638049002957629;1.6037557578003752;0.11504855909143066;0.4929158831609887;1
16.277787101391056;69;0.5988120305762639;117.0;251;0.9164590510913867;34.0;0.25;0.9887879735539562;1.4517236093163612;0.05599029875782959;0.2613534594333797;1
5.23963164276202;11;0.3506455219965501;70.0;20;0.37292662053568465;8.0;0.4444444444444444;0.9457576654022006;1.6485833619254904;0.22856313739497558;0.5419529553628439;1
6.702431053408666;17;0.455911756812585;36.0;33;0.8778511139221176;9.0;0.5454545454545454;0.9753872756279925;1.5486296758286482;0.18177672336446046;0.43511017667273144;1
17.62468125593662;56;0.7505663495455346;66.0;107;1.1145737797274984;26.0;0.21428571428571427;0.993085049756593;1.3919090066344753;0.059825250727543945;0.257891522616199;1
8.06370007608059;17;0.5416345709585828;96.0;33;0.6260477143947851;16.0;0.13636363636363635;0.9760791286534838;1.5356093065396446;0.14879613642491699;0.39898857293691586;1
12.458448177238232;69;0.5728726328826489;73.0;218;0.6267372521253788;40.0;0.08888888888888889;0.9801941375483493;1.4715178668662279;0.07669903939428711;0.361851293767087;1
5.577233624711834;14;0.3537262653058077;48.0;36;0.663758510463538;8.0;0.4444444444444444;0.955308279440736;1.6316265371743066;0.18944662730388917;0.51648587441262;1
16.70707444705026;40;0.5973552256281716;178.0;61;0.7052645621488738;40.0;0.03125;0.9807190202883981;1.4226024220440352;0.0636602026972583;0.32104544015304026;1
9.808241359151227;33;0.5323740477986447;90.0;75;0.37483967428544585;16.0;0.4444444444444444;0.9839141850744179;1.4812436400876843;0.08820389530343017;0.3428052715684224;1
6.6278469011921946;16;0.4822087930375592;54.0;34;0.47987310866627003;10.0;0.45454545454545453;0.9699594500798203;1.5543084930181368;0.17870876178868897;0.45080510365526366;1
7.627086278494972;28;0.3918282098839763;77.0;51;0.4782557810247918;17.0;0.21052631578947367;0.9631549301238578;1.568227634139822;0.11351457830354493;0.45734950449384293;1
12.177736440672271;44;0.6047998336481629;69.0;117;1.1777521701990208;27.0;0.21428571428571427;0.9932738342122884;1.4324665289357572;0.08053399136400147;0.2957214406488088;1
9.436756008847205;24;0.5652974434510424;74.0;37;1.0420153190374917;16.0;0.3333333333333333;0.9838168737639933;1.4881140172693303;0.11198059751565918;0.35523176671084356;1
7.498398868754267;22;0.3945275037677644;85.0;73;0.45467015295781466;12.0;0.35714285714285715;0.9876604981400464;1.4673178380913088;0.13038836697028808;0.4014692874127992;1
17.160901496276647;58;0.567757718212657;96.0;251;0.8744296731434563;40.0;0.06521739130434782;0.9749635844404846;1.4930486576519784;0.05368932757600098;0.33012121639512204;1
7.597892242940302;19;0.4362582237276557;63.0;75;0.6676326254440462;11.0;0.3076923076923077;0.970339861515027;1.5411885952841384;0.1510971076067456;0.42626260978823965;1
15.30776455912389;63;0.5374030768014719;98.0;250;1.182772523064254;29.0;0.1;0.9798481815820015;1.4950920287690705;0.06749515466697266;0.30343010135983733;1
8.418239279122432;29;0.43185802218566927;69.0;51;0.44522284304123005;18.0;0.21052631578947367;0.9677562182622405;1.5641973842143786;0.11198059751565918;0.4368671157543264;1
7.4075238356835085;32;0.4497198890947283;67.0;103;0.45840201295297756;21.0;0.18181818181818182;0.9604470840088679;1.5602420826640544;0.125019434212688;0.4582358971865401;1
10.44987731691542;32;0.4621704544670813;77.0;73;0.6041163623027664;18.0;0.3684210526315789;0.9920595765752941;1.4465837717594945;0.08897088569737305;0.3111845265402752;1
7.367713482188596;15;0.5074913127096455;82.0;23;0.601472653923848;11.0;0.38461538461538464;0.9820218419521599;1.533430709396149;0.13422331894000245;0.40030260525854156;1
7.934922167837261;18;0.5055091351299253;77.0;23;0.7715639280239119;15.0;0.3125;0.9817112780423639;1.5249050585789314;0.13038836697028808;0.3949706631049389;1
9.646274083959067;30;0.5670434646441779;82.0;107;1.0846162443939455;15.0;0.4117647058823529;0.9913903405627732;1.4643505891991868;0.1035437031822876;0.32682086613915856;1
10.567272422358332;43;0.5173646815760989;69.0;63;1.0276562607248363;22.0;0.30434782608695654;0.9889420796377759;1.4569242842091692;0.09203884727314453;0.3174808553871304;1
9.172839965648956;37;0.5224965120927736;85.0;128;0.8615384510241796;29.0;0.16129032258064516;0.9808644512151478;1.5123126383859944;0.0905048664852588;0.37842861363845115;1
11.958212488523653;20;0.5080866077568775;100.0;199;0.46695613456553003;19.0;0.13513513513513514;0.9824668968448447;1.5114869505272917;0.06442719309120118;0.34611011184263596;1
10.146638202401551;19;0.3381734507373346;89.0;141;0.5753407031972408;18.0;0.09090909090909091;0.9395448889348601;1.6287229844440334;0.09664078963680175;0.5090947394461144;1
11.9447148128736;62;0.5437417105280298;83.0;171;0.31151120877158683;38.0;0.125;0.985439520689592;1.4671300250767936;0.07209709703062989;0.3165963605713459;1
13.91727271355024;65;0.5582717914914954;140.0;213;0.7447677121120411;35.0;0.21621621621621623;0.984528986535555;1.4499717850010656;0.06519418348514404;0.29479877601455956;1
24.758516085118508;40;0.5602570663389745;88.0;65;1.0299095752076093;40.0;0.05194805194805195;0.9855229455757164;1.494915821170169;0.04218447166685791;0.31280805543269485;1
10.312497177974045;28;0.4721210473220128;97.0;48;0.9560153902387007;15.0;0.23529411764705882;0.9827644651882975;1.5090892878716144;0.10507768397017334;0.3589625638534999;1
10.999618503106147;47;0.4929545255627926;72.0;111;0.972529581036133;22.0;0.17391304347826086;0.979365851629761;1.501205963541443;0.08590292412160157;0.3636249254185383;1
11.85104356168362;42;0.4729502069329334;99.0;154;0.6761306062310871;30.0;0.125;0.9767934398179725;1.5525120695119856;0.07516505860640137;0.35200785460781453;1
10.618002527250226;26;0.4820032916651413;100.0;40;0.48717379150233003;18.0;0.25;0.9869467689504141;1.4798634388445104;0.09664078963680175;0.3383835070406225;1
17.286908730534908;79;0.6248215930287051;113.0;308;0.7511194937318321;40.0;0.09433962264150944;0.9915857250288165;1.42870913040128;0.05522330836388672;0.2841972275226975;1
9.502589417200468;25;0.47219146461879846;65.0;100;0.9915587495508784;24.0;0.11764705882352941;0.9756844476900282;1.5314554394912792;0.1035437031822876;0.39631970345803474;1
10.071583629950576;34;0.38663133662133764;91.0;152;0.826526648440304;33.0;0.06976744186046512;0.9506117326390559;1.5784723497814612;0.08897088569737305;0.4510717181267052;1
12.088659059807346;81;0.5402796671124515;118.0;215;0.6839662046561743;40.0;0.11363636363636363;0.9872317649302599;1.5161958906106339;0.07746602978822999;0.328705052691763;1
8.127972553067071;17;0.3557856071176693;72.0;37;0.37521265729707143;16.0;0.06818181818181818;0.9388404432409068;1.632535652562153;0.12195147263691651;0.500575120230504;1
7.06056403114842;16;0.44247713165828284;69.0;28;0.7477488557921128;10.0;0.5;0.9841817984340961;1.542048457780456;0.15800002115223144;0.4026589460903286;1
17.548289116461444;77;0.5824867306613826;93.0;133;1.2852070143995882;40.0;0.14634146341463414;0.9887223570679384;1.4610529353666841;0.049854375606286624;0.28743052990776335;1
8.783963602141249;15;0.5305180192391833;98.0;22;1.0523327517627235;14.0;0.17142857142857143;0.985296143644373;1.502704172909788;0.08436894333371582;0.3655468321206198;1
13.090110744886157;56;0.623623352891234;109.0;186;0.7341407702429894;31.0;0.15151515151515152;0.9873368825680873;1.4672517876251487;0.07056311624274414;0.31464538767959227;1
9.71953279777962;27;0.5451716088516927;75.0;59;0.7374218007548639;15.0;0.35294117647058826;0.9914510821272505;1.4487291277738548;0.10584467436411621;0.32865389783365934;1
18.094755315814908;40;0.5746312511451028;106.0;68;0.43591925649842056;40.0;0.0449438202247191;0.9784709300461598;1.5081884602315387;0.05368932757600098;0.32008807523743876;1
13.128664534065324;54;0.5145497436517438;135.0;124;0.38768279615571266;31.0;0.12121212121212122;0.9763398807549288;1.4915657571638417;0.06672816427302979;0.3515526092513289;1
8.03580853011143;15;0.5337653419647866;65.0;23;0.7543052677159034;14.0;0.22580645161290322;0.9911420047355196;1.5000703790128236;0.10814564554594483;0.35716173457239386;1
13.206556868388851;37;0.6466770916683191;88.0;65;1.2701416762915279;27.0;0.21428571428571427;0.9873520447086821;1.4647670481932356;0.07669903939428711;0.2974914723604367;1
9.281453149669817;33;0.5351415607491453;67.0;42;1.0779507599857319;23.0;0.20833333333333334;0.983696826662768;1.5068364876358775;0.10661166475805908;0.3626547807727134;1
10.215781454002476;19;0.44298938919678554;64.0;47;0.6016295012465589;18.0;0.1875;0.9805489420230227;1.5160858650587672;0.08436894333371582;0.34759879969820945;1
18.99276665747985;57;0.6380136817747211;95.0;137;1.2210640884992752;33.0;0.14705882352941177;0.988915705718169;1.4325226735119376;0.05522330836388672;0.27820933962507954;1
21.570546955070167;61;0.5754837290536436;113.0;176;0.7885756720672098;38.0;0.1282051282051282;0.9883875750034377;1.4614692024109468;0.05062136600022949;0.28993176294692985;1
7.4741274433690785;14;0.5352798096131964;65.0;23;0.7040979993685751;11.0;0.46153846153846156;0.99410734620773;1.4893498597493493;0.1273204053945166;0.36387082734512083;1
12.64184756903192;64;0.5273732357514276;77.0;188;1.0508576490158579;27.0;0.14285714285714285;0.9841294614955575;1.4797321475197331;0.07746602978822999;0.33399678774558655;1
15.897774175825504;54;0.691451267002246;82.0;233;1.5556093590589848;29.0;0.3333333333333333;0.9917697143135396;1.416659314547313;0.06289321230331543;0.24929763782612227;1
19.060028225477886;76;0.6691253113187181;93.0;139;1.2046999854166085;31.0;0.18181818181818182;0.994053212949154;1.3817181495971158;0.05062136600022949;0.2373632250604339;1
9.291839003075038;16;0.5227339754519341;91.0;23;0.6867562903397334;15.0;0.18181818181818182;0.9883941605597729;1.5019709222005524;0.08360195293977295;0.34500216005975903;1
14.048547680139187;35;0.6791148800552729;88.0;151;0.3529187368314676;25.0;0.34615384615384615;0.9949374094443939;1.3896759153400287;0.06826214506091553;0.24589090413684644;1
12.718749906653034;71;0.4560020563105735;102.0;212;0.4746877940417249;26.0;0.09090909090909091;0.9773420479861761;1.4887384902602414;0.07056311624274414;0.35706163439829525;1
19.61444978029522;54;0.5708989275754001;95.0;324;0.4738226897932895;40.0;0.06382978723404255;0.9803331774457724;1.486557327793356;0.05522330836388672;0.3263957098656275;1
11.899261589966239;31;0.491254856210193;75.0;155;0.7901976944007933;26.0;0.14285714285714285;0.972801018670014;1.5493296770143825;0.08820389530343017;0.39698978812141383;1
13.317289811054879;53;0.597269150352206;89.0;124;0.9547736464793225;28.0;0.23333333333333334;0.9895671572941092;1.4408049017094033;0.06596117387908691;0.2929613666967777;1
22.780031809673936;69;0.4889338176810313;99.0;139;0.6323473118124628;40.0;0.08333333333333333;0.981782991671473;1.5339109069671426;0.042951462060800784;0.2953313604878051;1
14.217530178589588;54;0.5301673539945765;135.0;118;1.106034013142859;33.0;0.11764705882352941;0.9806732703068537;1.4697305731073862;0.05905826033360108;0.3363564254651133;1
13.100736506430152;33;0.5266550870937259;127.0;155;1.0473572862637304;32.0;0.10810810810810811;0.9767411869139009;1.5346303157158072;0.07363107781851563;0.3739677898295862;1
14.232189007142017;45;0.5535956681627107;108.0;162;0.6682727955272174;33.0;0.14705882352941177;0.9848986838032011;1.4730486807976162;0.06442719309120118;0.3219658183879647;1
9.112307819848317;27;0.5560677278722228;66.0;52;0.6943593489252612;14.0;0.4;0.9901701818193902;1.4926880684883188;0.1089126359398877;0.3387615239020103;1
16.158872642163658;39;0.6089651315394763;100.0;67;1.12636023960981;38.0;0.043478260869565216;0.981793614377828;1.4967102019295906;0.06826214506091553;0.3032794721298573;1
10.190109442676489;28;0.4809136084723793;90.0;47;0.474123800046921;15.0;0.23529411764705882;0.9808702910306855;1.5195620053392753;0.10814564554594483;0.37062503391253937;1
4.314991842749602;9;0.27264613844471963;42.0;14;0.44115329230695616;8.0;0.12;0.9053570564593234;1.695821258012343;0.23009711818286133;0.6376045000304196;1
7.952451120444762;26;0.470615820006379;73.0;160;0.6262240824667853;21.0;0.18181818181818182;0.9743582378480767;1.546147838670199;0.12118448224297364;0.42313895635825344;1
19.792076779698643;62;0.3801151923315436;78.0;168;0.7787090071714882;40.0;0.07142857142857142;0.9616006308918607;1.5992177902763975;0.0636602026972583;0.41355273454125197;1
11.328360451533669;27;0.5255099294934253;93.0;102;0.4328230080166353;19.0;0.25;0.9850150012989732;1.4560370002089777;0.0905048664852588;0.33590861038011927;1
5.764853850825406;29;0.30950978963678155;51.0;89;0.6692731766245942;21.0;0.13043478260869565;0.9208233686496022;1.6589320320004224;0.1326893381521167;0.5744690441159065;1
11.901344572567567;43;0.6060572434500613;96.0;118;0.7254944600813371;30.0;0.1875;0.9864533750766221;1.4670666615760044;0.07593204900034424;0.3188548076361845;1
18.548819994903166;82;0.6758004090865448;156.0;214;0.8691862323739862;40.0;0.09259259259259259;0.9886884298567139;1.4529449446630105;0.05368932757600098;0.2806950083468198;1
8.300241958543419;14;0.5725619243855318;98.0;22;1.0259568049213177;13.0;0.18181818181818182;0.9901528732376516;1.4973971099955825;0.08973787609131592;0.3610757820689294;1
9.037269923101581;29;0.3835968629683382;63.0;52;0.7245568321410737;24.0;0.11538461538461539;0.9582104643083384;1.6155137658346779;0.10047574160651611;0.45842423888430567;1
9.528884719695544;18;0.4392380442039163;100.0;21;1.0079157587729692;17.0;0.16129032258064516;0.9770458699085656;1.5315504590178466;0.08820389530343017;0.3674602991217763;1
13.09992855013194;88;0.6224907457675362;111.0;163;0.7474447651010104;40.0;0.11627906976744186;0.9899813247922877;1.4627956273079392;0.07823302018217285;0.299149704968247;1
11.1750358348024;19;0.5249720956445922;90.0;58;0.42522181377893453;18.0;0.05;0.9736126080359045;1.5426805351917379;0.07900001057611572;0.36824074854487426;1
11.435086600569612;27;0.47572802552681637;95.0;195;0.29132690915083453;21.0;0.17391304347826086;0.9784652338792652;1.4595475196175791;0.0874369049094873;0.36591009010248204;1
8.682232732814821;27;0.4665836761065691;62.0;83;0.4476882043795209;14.0;0.25;0.9797078620911343;1.5576439148680414;0.11811652066720216;0.39558064929967685;1
12.065043674605198;42;0.4719805246375514;79.0;96;0.43770764981514626;22.0;0.125;0.9700334593134957;1.5583239588553992;0.08206797215188721;0.39228495110217365;1
