Complexity;CO_FirstMin_ac;FC_LocalSimple_mean3_stderr;value__partial_autocorrelation__lag_3;DWT_L2_Std;CO_f1ecac;DWT_L1_Std;value__number_peaks__n_5;value__number_peaks__n_10;PD_PeriodicityWang_th0_01;Mobility;CO_HistogramAMI_even_2_5;SB_MotifThree_quantile_hh;DWT_L1_Energy;value__ratio_value_number_to_time_series_length;value__permutation_entropy__dimension_3__tau_1;value__ar_coefficient__coeff_5__k_10;"value__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""max""";DWT_L3_Std;value__lempel_ziv_complexity__bins_5;value__permutation_entropy__dimension_5__tau_1;value__lempel_ziv_complexity__bins_3;value__ar_coefficient__coeff_3__k_10;ZeroCrossings;"value__agg_linear_trend__attr_""stderr""__chunk_len_50__f_agg_""min""";Label
3.316120929160397;21;0.3806423265315108;-0.0036679531236599;7.896673353232146;8.012361352949913;26.79216128423705;153.0;97.0;41;0.2110511681503857;0.4871055078166433;1.49684695077815;371831.092116712;0.059799853551379;1.3717450293973767;0.0889078307829595;0.0157561574165944;2.2970089412156858;0.0995850622406639;2.830342708366352;0.065169636319258;-0.3922868826737608;230;0.1430664715169517;1
3.495662924947809;17;0.4192786811381381;-0.1154637820899093;6.0353392788060205;7.529925420846168;18.46048732351436;170.0;117.0;22;0.2436296987584734;0.456150830734607;1.542731332958922;176551.32894451328;0.0375884793751525;1.4855376241465523;-0.1029136624984001;0.0087680310104612;1.9565123070488224;0.1098364657066146;3.219773633142593;0.0790822553087625;-0.3434638730912493;211;0.0892881934105497;1
3.599938270726485;15;0.3908884016062836;-0.1837777871292162;5.4832458839593325;7.562608224039904;18.44490721024889;161.0;129.0;23;0.2217190641531189;0.5102228520391681;1.5281613187222094;176240.35308897012;0.0429582621430314;1.4267122533462404;-0.0248645102507771;0.0109282122670701;1.9815233646739856;0.1120331950207468;2.966157008949278;0.0810349035879912;-0.3740406925419438;202;0.0871290168375684;1
3.664258711210352;18;0.3699689019015295;-0.1766551143922106;5.319479415466394;7.9924180064689025;17.54746704387022;136.0;96.0;32;0.2072733636882844;0.5636051185896037;1.4917095620153138;159499.95677533495;0.043202343177935;1.4393611676058542;-0.0095516887834841;0.0101581471814048;1.764514757318588;0.1120331950207468;2.9574541953657816;0.0837197949719306;-0.4186685941610096;162;0.1141432655515962;1
3.3905885113810568;27;0.4441869586157976;-0.0059668120925908;14.9552816049936;8.069471384136696;45.25188318457279;236.0;138.0;90;0.2638901424627444;0.4465316517080261;1.568598949195985;1061891.5250083108;0.0749328777154015;1.520171487511817;0.1518352096611734;0.0194250977498016;4.698716742547818;0.1200878691725653;3.44842551208813;0.080546741518184;-0.4300887468393298;325;0.1766154115626866;1
2.609709042895343;13;0.4064459664181616;-0.1642261868367095;4.907719892236923;6.367292637474826;24.47574088204149;153.0;133.0;22;0.2165367336598467;0.5288047123472503;1.5127842666956866;310327.73500395543;0.0500366121552355;1.2878680190093796;-0.0928355476764032;0.0126952571359763;1.6264501450314348;0.1183793019282401;2.528432200741168;0.0866487673907737;-0.397579973128591;242;0.1274294661941524;1
2.8366446559028407;11;0.4958727215477761;-0.2375602201553359;15.892787247151954;5.37493879708432;60.74246907380528;200.0;149.0;20;0.2809449435962006;0.3752785382421967;1.598527232926335;1911891.261586872;0.088845496704906;1.4398099963871789;0.044940607778926;0.021780695752696;5.285244441473664;0.1117891139858433;3.127764285881556;0.0798144984134732;-0.5610785123650641;346;0.2224178494201367;1
3.182026468642784;19;0.4356543715864517;-0.1141788815766114;7.054143068016273;6.6750117745540845;27.676524861691863;156.0;103.0;38;0.2472366369459948;0.3377378392888192;1.5310433566196129;396938.78901629767;0.0490602880156211;1.5164763418813818;-0.0136735226814513;0.0100345037858298;2.3535079109193062;0.0829875518672199;3.2972848506168866;0.0539419087136929;-0.3487893008109169;147;0.1921881464708429;1
4.203464714557824;37;0.3187416707041101;-0.0509875865838439;6.171324358391175;14.591409480973212;22.85244931581125;158.0;106.0;50;0.1812982200416485;0.4504915072587918;1.4642197472525604;270517.587005403;0.0583353673419575;1.4588736867955454;-0.0285383764569904;0.0152132852334725;2.377695105660337;0.0800585794483768;3.1485924994322034;0.0495484500854283;-0.3382405628783604;175;0.1532354888515955;1
3.111953960159416;33;0.4508840240186241;0.1368853199838182;40.50804016965244;12.010932323743123;132.7579730283387;188.0;121.0;50;0.2621057148489999;0.4429724268489406;1.4328665432114944;9130767.70299836;0.1691481571881865;1.3753005348459475;0.1975829209350299;0.0571824842899553;11.135097051451089;0.0734683915059799;2.9319888581186544;0.0483280449109104;-0.6143735980723911;180;0.8956685209086348;1
3.3476334742539846;58;0.3391188152049354;0.0827589657438881;13.839791908177544;17.059188071461115;46.395516652677614;178.0;113.0;107;0.1885684210575165;0.6155729540973993;1.435713630416434;1116825.0829716627;0.0868928484256773;1.326839306175816;0.1742361290258082;0.0272280658820203;4.058140936396631;0.1032462777642177;2.747737601375388;0.0732243104710764;-0.4008003671811386;181;0.2424287922975693;1
2.6191620412477885;11;0.4994809654481595;-0.2721375944894367;14.442597768509264;5.120397486021556;61.09291753437544;186.0;162.0;21;0.2767048875722876;0.3603090500038207;1.6006942866580602;1933829.591075033;0.0903099829143275;1.3890114597035257;0.0997771490622346;0.0214593785857832;4.752039757963487;0.1122772760556504;2.9349509983737536;0.0751769587503051;-0.6145124554637299;347;0.2199024675922732;1
3.7035108863532513;28;0.4264203594315688;-0.1640930025446317;20.91050057876188;7.907929040489973;58.20491242537754;220.0;131.0;103;0.2563029199795589;0.4904484010938627;1.539566519053284;1755019.700738002;0.0995850622406639;1.5000968062060551;0.1348249673587805;0.02843792867404;7.317517759731489;0.1186233829631437;3.415449185352782;0.0851842811813522;-0.5060842056355905;296;0.2702662896583737;1
3.87173498832072;33;0.3502813292271698;-0.091265236251114;16.30759878530324;9.668643144692002;55.817674966193664;205.0;131.0;122;0.1974905078478924;0.5460748307347078;1.4981072791978003;1616141.50177333;0.1181352208933365;1.4593936312583742;0.1714315786927583;0.0353041165924246;5.202751364660077;0.104222601903832;3.196579844984305;0.0688308518428118;-0.5639622207085109;238;0.3297414227067841;1
4.160880135616048;33;0.4049183860147683;-0.1710344050820395;5.44091507275254;9.403136776413236;15.546370842835998;193.0;111.0;51;0.2548499850400274;0.4267932998224666;1.5638034982855715;125198.28490446768;0.0363680742006346;1.6206265388736498;-0.1734295398946661;0.0078494961695471;2.2154447558191936;0.097144251891628;3.737832095459779;0.0629729070051257;-0.2821594840493951;257;0.0820271552616728;1
5.435481482897252;63;0.2938759862589095;0.0022477716881261;13.391367294711864;15.705750390513078;28.17340164917296;205.0;110.0;249;0.1815204274418597;0.6036679764745021;1.4874400317847307;413165.2932294205;0.0886014156700024;1.5533677532045551;0.2828344456417977;0.0252657360029342;4.372683052634526;0.1015377105198926;3.5970096466467423;0.0661459604588723;-0.6119699725158587;167;0.2187986809120512;1
3.430294389321342;22;0.3847184500357395;-0.0056314348430111;8.37125597080763;8.006731834367098;26.52308503308453;167.0;108.0;75;0.21617787154868;0.4909857090036622;1.5190199810479683;364506.3283271981;0.0563827190627288;1.4440979709144393;0.0088542714447917;0.0136822800515202;2.3092052031250496;0.100073224310471;3.121815729535492;0.0790822553087625;-0.2957451248637051;155;0.1517121164393989;1
3.917129384304542;86;0.2597672126793716;0.4510176417364501;12.143412738038588;26.91839511429797;53.1325150413204;175.0;107.0;316;0.1396659719733597;0.5617457604531726;1.3666574448254123;1462436.595878323;0.1320478398828411;1.4425100110544726;-0.0076253174574694;0.0533413535225527;2.8334797193134307;0.0524774225042714;3.0995819709859536;0.0493043690505247;-0.3380082492954516;142;0.2904748155864733;1
3.568262571249074;85;0.2975612539227061;0.5855337342595879;22.697989314863484;20.742263914301898;82.24717751023434;152.0;97.0;212;0.161631140207743;0.6719474596294689;1.3470153663872346;3504187.0516512496;0.1537710519892604;1.4627033219265952;-0.2125052838454117;0.0755408466660026;4.035415814547555;0.0700512570173297;3.1192486582157417;0.0410056138638027;-0.2050017913350653;60;0.3010788991642141;1
2.701499325853059;35;0.5279732803526661;0.1743214705609355;37.540691951924885;6.9958420826668055;85.56791857506687;210.0;132.0;85;0.3127932660673141;0.3123009196426955;1.5641055898111182;3802601.318977032;0.1225286795216011;1.3684308176073077;0.3839051967527148;0.0357591542925679;8.743142640127301;0.0942152794727849;2.920925451546024;0.0576031242372467;-0.6274450740773223;290;0.3781288626291209;1
3.225558548965429;33;0.4111303924968049;0.2514356891913775;24.22762150891354;22.4926765025612;67.96676819378979;205.0;132.0;44;0.2351659075939038;0.4555901974751694;1.4941157702232033;2393041.4329178054;0.1113009519160361;1.4258285711490792;0.0957794817270045;0.0335351090894576;5.062532235608246;0.0881132536001952;3.127641191978671;0.051501098364657;-0.4468413047723669;258;0.3827141880545966;1
3.1093069021253945;19;0.3969689197386028;-0.0816785201085565;7.807131540983279;7.190080125792671;29.91795757950906;151.0;113.0;37;0.2179525581581347;0.4643184179322559;1.485360276843608;464019.7821079584;0.0607761776909934;1.4056875061866156;0.1566572743223209;0.0140435468315396;2.224385108396796;0.1027581156944105;2.906771898809306;0.0707835001220405;-0.4064524322962576;233;0.1622110085494152;1
3.7655873085782927;16;0.4024487292312755;-0.2065613595697606;5.237168642500236;7.524921304431182;16.48055349421253;154.0;117.0;24;0.2344929562653126;0.4947621831788687;1.5210060294570986;140694.3686408666;0.0363680742006346;1.4943029025847172;-0.0747056405840151;0.0090599730166281;1.9246602177555407;0.1076397363924823;3.19879665233262;0.0781059311691481;-0.3262531944469939;232;0.076240398028778;1
2.489062057344276;13;0.414353864963121;-0.2527505265936181;4.853255580086552;6.123761297148723;28.07109993167899;145.0;134.0;22;0.2198213433001961;0.5267047706351018;1.5109937101498976;408207.8903091694;0.055650475958018;1.27679158592413;-0.1384516184265097;0.0138544181354312;1.8861240740808345;0.1195997071027581;2.4758346433084326;0.0898218208445203;-0.4306343014292709;262;0.1399028969126521;1
3.364001998750157;14;0.3456622304589748;-0.1182103959193738;5.062279877555196;8.760564168688068;21.476799722710687;158.0;123.0;22;0.1878188647310895;0.5402707033181131;1.4668913643499326;238946.24978506108;0.0534537466438857;1.3432272855665064;-0.0502902948477126;0.0139187916530576;1.8369648793459288;0.0998291432755675;2.7168271236658565;0.0742006346106907;-0.384382019126268;193;0.1545263608903045;1
3.2470440746702907;11;0.52248146356284;-0.2795403919334107;15.945223334042264;5.623368097094544;48.20439985019895;224.0;170.0;20;0.3262008010791946;0.3678692696728464;1.644838224036096;1203734.866115406;0.0698071759824261;1.5444040023233685;0.0912478754077346;0.0165354935725781;6.348485878539498;0.1191115450329509;3.5088564220385225;0.0795704173785696;-0.4657206780751476;353;0.1722386132093229;1
3.780995505012261;30;0.3511986003315349;-0.0968476579056796;9.715967451870764;10.536008798198386;37.779212374210985;175.0;119.0;42;0.1974299894904501;0.6195224298341981;1.453967245476478;739342.1208484345;0.0734683915059799;1.4379381847514696;0.0517417333990347;0.0196708748169172;3.1778068116213785;0.1078838174273859;3.073084495079799;0.0776177690993409;-0.540637232731005;202;0.20544528398279;1
4.7267319267117545;46;0.2540135724486584;-0.0460176691779443;6.794101987095387;13.647542701599995;24.00096628714324;150.0;96.0;127;0.1385528820140288;0.6660191699824252;1.3903179223890931;298555.0009939895;0.0829875518672199;1.3396503934406307;0.0511940892528888;0.0248993865209454;2.0792530487585257;0.0934830363680742;2.7322240057398;0.0644373932145472;-0.3638019799852532;134;0.2366665439972756;1
3.6529822719974008;47;0.3980866103442683;-0.0113294855976554;8.182011067661172;13.398159269975912;24.64773389826606;217.0;116.0;183;0.231734336824486;0.5092112166096207;1.5279498070840591;314701.311289203;0.044422748352453;1.457641211146809;0.0529273064978607;0.0115617345849797;2.183635324281658;0.1159384915792043;3.20800090511381;0.0844520380766414;-0.5104989870740867;210;0.1092231782550565;1
4.31399608232288;50;0.2562969257747;0.0828741451216041;8.164089933060184;14.77482292725454;33.41003836090344;163.0;98.0;169;0.1377932497114326;0.4630433684840483;1.3686092912554453;578264.3550764935;0.104222601903832;1.4507162161832567;-0.0102349303855274;0.0256105267961547;2.1705261190752614;0.0573590432023431;3.106192951476217;0.0622406639004149;-0.5068894254345332;142;0.566859075169064;1
3.827566667977352;40;0.3927031002134784;-0.0796323838646801;6.801682978420352;11.396397028958532;19.86785189207433;200.0;114.0;169;0.230857526448814;0.5055391664524398;1.517800755619966;204522.01731286087;0.0388088845496704;1.4936240530602023;0.0943514705406082;0.0099829612381397;1.920510802003338;0.1132536001952648;3.2756898396436585;0.0790822553087625;-0.4779061785093651;217;0.0860781483195983;1
2.514331623390199;11;0.5101256995777337;-0.3284289999482084;14.624846869066731;4.950836593588138;61.18576507980787;195.0;171.0;21;0.2832168261232405;0.3797003490824321;1.599773245509057;1939268.160919542;0.0866487673907737;1.3904599193064453;0.0835456816960428;0.0207904980223798;5.588304838847475;0.1186233829631437;2.915928873917184;0.0859165242860629;-0.5908821159116024;333;0.2005277416464596;1
3.385829460693524;21;0.3839066779583226;-0.0511344426034151;10.533997682409971;7.941098316130374;35.35819048100564;156.0;110.0;41;0.214546136911693;0.4952696881182842;1.4923033774192564;647668.7586021856;0.0734683915059799;1.3647546089317548;0.0706621316697711;0.0185989976152696;3.193738902427966;0.1044666829387356;2.7818911682085634;0.0685867708079082;-0.5028234394402707;58;0.176042275163301;1
3.4822885758653026;28;0.4552584267591887;-0.1727271871707147;12.843472014902444;8.150922750775718;42.12306877595583;245.0;153.0;34;0.2742238212126999;0.3858403308629999;1.5848479056866451;919400.2654575472;0.0641933121796436;1.5457372614678884;0.1958324127854757;0.0183722963649406;4.493005797707155;0.1130095191603612;3.496213957555604;0.0807908225530876;-0.5527225881244765;286;0.1428051982012765;1
3.001572192528569;10;0.4970952098106874;-0.1576853549423799;13.675520221168105;5.922939904712983;47.50467415532547;230.0;168.0;17;0.2899919395681379;0.4322942634716717;1.606455041438898;1169168.3116555566;0.0644373932145472;1.4839746396890352;0.1675373516775402;0.0165755045325691;4.349115536551949;0.129118867463998;3.293845660788324;0.0898218208445203;-0.5133008723403084;305;0.1488267952718058;1
3.3209961110715085;26;0.4435104370708188;-0.0615491633058736;16.40915520667892;8.139148055689043;48.55592343305992;220.0;130.0;93;0.2666634991561755;0.4760020723143169;1.5565039115912906;1223401.0301433867;0.0781059311691481;1.499204569035128;0.1618350424229481;0.0214465323191519;6.321607186578652;0.124969489870637;3.4151849515172508;0.0851842811813522;-0.4384846864413035;186;0.1770847253807756;1
3.569706546393819;24;0.4175347271513377;-0.1038088895904734;17.326038961355945;8.460707042191537;47.67524255702663;201.0;128.0;95;0.2485302900217171;0.4847840086839622;1.5487260900812694;1177378.6228901572;0.084696119111545;1.494849794489575;0.2029281394353533;0.0234499428843686;5.866151280483403;0.1200878691725653;3.367702691569697;0.0856724432511593;-0.5356450811709208;276;0.2057336400488905;1
3.842039138843589;40;0.3465694641897857;0.038416303700333;8.604535181980104;19.032722716780945;27.3337360153582;166.0;112.0;45;0.1965519750372619;0.5459999068320378;1.46607428111739;387030.1712061666;0.059799853551379;1.441020017794416;0.007583007053193;0.0161130867777995;2.2529331851087933;0.091774469123749;3.054192548076851;0.0578472052721503;-0.4601070372748491;179;0.1479289375817719;1
4.68692464446094;40;0.2331039056390269;0.2361924528046692;6.771446070568151;17.251442417097078;27.00672822646949;166.0;104.0;211;0.1256281463345245;0.630958595281534;1.388348347496953;378047.6303741294;0.0922626311935562;1.298010388655618;0.007301805262946;0.0261270193359077;1.6986001486698723;0.0832316329021235;2.618819125289588;0.0595557725164754;-0.3364336824654212;153;0.2893671856233046;1
2.6182369949607947;13;0.4055198438612954;0.3419135371443167;16.89388351407502;16.468967801154704;60.42704533297915;194.0;135.0;106;0.2213560000696947;0.5648548497300938;1.4716811078042609;1893526.150698128;0.0934830363680742;1.2963678168082566;0.0710433482463355;0.0283259970989435;3.432276808797425;0.1073956553575787;2.703938897078693;0.0820112277276055;-0.4214015537781882;214;0.2516178870207343;1
3.999571736622416;42;0.3270215916186873;-0.0579120612674893;6.29616336604986;10.003460809790598;20.434064667566982;159.0;97.0;104;0.1821340203185482;0.4927124008858978;1.4739428397245264;216643.57898351265;0.0615084207957041;1.4486123284309524;0.2118944432387015;0.0149075135330307;1.8071390878570868;0.0910422260190383;3.0588401800577385;0.0532096656089821;-0.4539871157451851;184;0.1562328456514055;1
5.931410852456156;78;0.26016457390497;-0.1675966191892169;6.600719350829504;17.368400896869616;19.897746050895456;172.0;104.0;130;0.1528471384551008;0.6537360103030045;1.415639439635343;205109.22477859425;0.0678545277031974;1.512413135333179;0.0778411857939227;0.0180066990073125;2.477529231963437;0.0956797656822064;3.295318943852416;0.0632169880400292;-0.3496408835808115;174;0.2004470823549284;1
2.6962613703929104;11;0.4967391731344445;-0.3127287930571262;15.526098614479196;5.252041832013541;62.69022803016395;200.0;165.0;20;0.2803713736717604;0.3685921320226066;1.5972669317504673;2036498.9131492907;0.0920185501586526;1.4032093955023992;0.0664811805692429;0.0220949029003266;6.406530315282181;0.1105687088113253;2.9845569978934;0.0776177690993409;-0.6018795473280887;335;0.2287114579998603;1
3.394565500841858;26;0.3651805790961321;0.1220758353247503;12.895166910809955;11.093348005433604;41.17572395195383;164.0;103.0;211;0.2037616885768966;0.5497498252391301;1.4434175550414388;878380.9560749728;0.0824993897974127;1.4136538235983616;-0.047941169813697;0.0220896407112219;3.223262301391898;0.0961679277520136;2.9664347057664964;0.0656577983890651;-0.3261201677693128;187;0.2395129297746135;1
3.371350852114156;33;0.4237682991780985;0.0387514752507547;11.336726773954002;9.990625673147266;31.866879311371505;172.0;109.0;63;0.2461680710568826;0.5175798541767949;1.504602787747275;526039.5195008253;0.0539419087136929;1.48357051444602;-0.0549292716260724;0.014492027071578;2.741546290085262;0.1134976812301684;3.2066257932471003;0.0829875518672199;-0.4422462861022178;228;0.12219937493745;1
5.001057306508918;62;0.2508258573405128;-0.0438229662284304;6.1637126438624055;15.478985352236446;18.90750217960362;147.0;88.0;127;0.1395707122847695;0.625955498835027;1.397713972411666;185258.4597583632;0.0727361484012692;1.3661036020450157;0.0152920356647248;0.0195825748870725;2.1325135129859154;0.0868928484256773;2.8219351517240705;0.0600439345862826;-0.3421498571223246;127;0.2067604989886317;1
3.5111512619640988;13;0.406363543972478;-0.3343090454053184;5.513404001254549;6.701259341029424;21.93668080882153;162.0;139.0;22;0.2292136349983628;0.5250621968688642;1.5409346883419035;249270.97364902243;0.0468635587014888;1.4390463965490023;-0.0277376218740768;0.0121105412252749;2.3797867075096946;0.1195997071027581;2.985886510322086;0.088845496704906;-0.3996973017341233;251;0.1029916827377236;1
4.0111664073934525;58;0.3174047299337474;-0.1087236265221508;6.256889942885262;10.39955708840336;23.420732328995467;157.0;103.0;120;0.1750450751835628;0.5869870689133363;1.4620427515587533;284140.3077076621;0.0663900414937759;1.4057133410107234;0.149092832163484;0.0166072013943822;1.9996314501303667;0.0964120087869172;2.9643938771271743;0.0678545277031974;-0.46852886646277;194;0.1669185759969758;1
4.076246737912464;42;0.3342092094506628;-0.0229939778267398;60.285040230793165;13.80507717634356;202.5757538610208;143.0;89.0;92;0.1899314309015247;0.6426031513605559;1.3785494054553056;21261571.58743678;0.3043690505247742;1.2337555347078637;0.443285580542094;0.1206847539396931;17.31655565166627;0.0890895777398096;2.455566730992354;0.0612643397608005;-0.9569558911166124;132;1.2797873241426223;1
4.073503586530279;104;0.3279322595705936;0.1574576469129485;22.883482597782447;18.46808588879813;64.93120747567137;163.0;113.0;267;0.1880540004166609;0.6009828426285875;1.432746625082384;2184641.5707664187;0.1342445691969734;1.3104109994229445;0.2190326485823057;0.040526882589602;5.85782455640165;0.0859165242860629;2.651533192247583;0.0576031242372467;-0.7382295508350262;195;0.503035808993674;1
4.476837000022494;37;0.2571398585599075;0.0811208655330776;6.884592313577195;14.978433525661876;26.48521843637804;150.0;104.0;210;0.1394470288857895;0.6351019013611733;1.4150590867857389;363471.5575216016;0.0878691725652916;1.3370414567541296;0.0349818890174302;0.0235241339076677;1.8859427992425208;0.0844520380766414;2.7101401716234017;0.0617525018306077;-0.4125090031613431;146;0.2576161405287845;1
3.5792705712882023;55;0.3510228340796087;0.1144643713102593;8.870756375425751;16.138763798014814;32.273895101613725;175.0;107.0;265;0.1953725806510269;0.5387740714811328;1.4445093324110878;539552.1230213232;0.0693190139126189;1.4412432393792256;0.1088048237708835;0.0199728589692489;2.049265611831692;0.0895777398096168;3.061954936115513;0.0732243104710764;-0.364922518577615;190;0.132675278497046;1
3.3566536579108983;60;0.356061307292537;-0.0773794901864701;17.25432319867194;14.86729509604421;48.03249303582485;162.0;95.0;171;0.2049123165199039;0.4448179806374169;1.4383947031096624;1195113.5205942527;0.0964120087869172;1.3641481245068665;0.1981663639976369;0.025846213223141;5.9077878174079865;0.0688308518428118;2.8252540989365342;0.0654137173541615;-0.5375749189465372;186;0.3640429630386395;1
3.114415335934509;11;0.5347700201454297;-0.2639399865534534;18.01469910238088;5.440686902760453;52.97261775070056;233.0;157.0;20;0.3312881311835285;0.3378991012107965;1.6384287241120612;1453662.1653973267;0.0737124725408835;1.571492007258151;0.1431409250579007;0.0187607998739623;7.090054189451759;0.1132536001952648;3.6000433995901178;0.0734683915059799;-0.523344233718635;382;0.171818709430086;1
3.7111978046530463;35;0.3086356878305979;-0.0378435276504548;6.60350073519352;9.776027162688129;24.023277840565747;122.0;85.0;75;0.1667605032305591;0.6046865197029454;1.4300692679175775;300270.9603218276;0.0717598242616548;1.3932477884934558;0.1295664925661689;0.0172577265205887;2.0789428032031867;0.092994874298267;2.8501869594873424;0.0690749328777154;-0.4998681211512664;182;0.2644735902223338;1
4.022562350880433;58;0.3074398765020575;0.0049063975022608;7.0424670174012975;11.676387805709393;25.731457520027146;165.0;104.0;119;0.1690429262554248;0.5629368223287478;1.443315811408143;342978.8893289136;0.0717598242616548;1.3819750849646657;0.1818957860670882;0.0185593113982468;1.9722558069645253;0.0956797656822064;2.8445964926507106;0.06394923114474;-0.4839652260432281;191;0.1975644808574553;1
3.2793598034377385;14;0.3904142416179197;-0.0804771554726745;6.495703251395677;7.367835528527771;22.66499496893544;154.0;128.0;23;0.2162924451240853;0.5064319144412344;1.5052486297177126;266181.59038187005;0.0497925311203319;1.3839595752140266;-0.0280593267211729;0.0126010091917648;1.9314090300973616;0.1130095191603612;2.866846894974227;0.0766414449597266;-0.3278033503022154;161;0.1033646154755989;1
4.08151030485179;19;0.371417536077665;-0.2437227123928767;5.091534681789722;9.103583863236295;17.40193967043555;182.0;120.0;45;0.2165913428664186;0.5008048801203423;1.5344406471061425;157141.54378467094;0.0424701000732243;1.4893436636271244;-0.0279813316680716;0.0098367596896775;1.990563056021672;0.1039785208689284;3.203970756355669;0.0663900414937759;-0.4479892663517419;55;0.0974056294368088;1
